,Unnamed: 0,sentence_id,sentences,article_id,Unnamed: 4,label,flesch_reading_ease,smog_index,flesch_kincaid_grade,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog,text_standard,sentiment_polarity,sentiment_subjectivity,Unnamed: 0,0,GPE,CARDINAL,ORG,NORP,PERSON,DATE,TIME,LOC,ORDINAL,EVENT,WORK_OF_ART,FAC,LAW,PRODUCT,MONEY,QUANTITY,PERCENT,LANGUAGE
9953,9953,52,"Despite the hysteria of the left, it is impossible to see the Trump administration as anything but firm in its dealing with Russia.
",774145019,53,propaganda,12.6,10.28,8.21,5,12.3,48.13,17.9,14.5,0.0,12th and 13th grade,-0.2888888888888889,0.4666666666666666,0,,2.0,,1.0,,,,,,,,,,,,,,,
9954,9954,53,"Nothing done in Helsinki made life easier for the Putin regime in its continued economic decay and diplomatic isolation due to the sanctions regime.
",774145019,54,non-propaganda,15.3,13.23,10.09,8,12.7,47.12,22.93,17.0,0.0,12th and 13th grade,0.037500000000000006,0.2875,0,,1.0,,1.0,,1.0,,,,,,,,,,,,,
9955,9955,54,"Any intellectually honest review of the last decade of foreign policy would lead one to admit that President Trump has most assuredly been tougher on Putin and Russia than Obama ever was.
",774145019,55,propaganda,17.7,11.62,9.17,8,15.8,39.0,22.8,20.0,0.0,11th and 12th grade,0.24375,0.3979166666666667,0,,4.0,1.0,,,1.0,1.0,,,,,,,,,,,,
9956,9956,55,"Article posted with permission from Constitution.com
",774145019,56,non-propaganda,19.3,24.58,14.46,4,16.3,-10.76,29.07,5.0,0.0,-1th and 0th grade,0.0,0.0,0,,,,1.0,,,,,,,,,,,,,,,
9957,9957,0,"Liberals Agree – Trump Tougher on Putin than Obama Was
",774637726,1,non-propaganda,5.2,7.92,7.29,2,3.7,86.71,12.0,5.0,0.0,7th and 8th grade,0.0,0.0,0,,2.0,,,,2.0,,,,,,,,,,,,,
9958,9958,2,"Leftwing journalist Glenn Greenwald is no fan of President Trump’s policies, but he simply cannot understand how the leftwing media keeps getting so riled up at everything that Trump does.
",774637726,3,non-propaganda,18.7,13.88,8.81,7,13.8,49.49,21.33,19.0,0.0,13th and 14th grade,0.0,0.35714285714285715,0,,1.0,,,1.0,2.0,,,,,,,,,,,,,
9959,9959,3,"In Greenwald’s mind, Trump is a fairly standard politician (when it comes to the policies he supports and implements), which is what makes the media’s constant flow of outrage so mystifying.
",774637726,4,propaganda,18.5,12.49,10.78,11,14.2,48.47,26.59,18.5,0.0,18th and 19th grade,0.0,0.16666666666666666,0,,1.0,,1.0,,1.0,,,,,,,,,,,,,
9960,9960,4,"In a recent debate over the Helsinki Hulabaloo, Greenwald told the leftists at Democracy Now!
",774637726,5,non-propaganda,11.2,12.29,11.75,7,9.1,56.25,24.67,8.5,0.0,11th and 12th grade,0.0,0.25,0,,1.0,,1.0,,1.0,,,,,,,,,,,,,
9961,9961,5,"that getting all worked up over Trump’s press conference with Putin was ridiculous.
",774637726,6,propaganda,11.2,13.5,6.71,2,4.8,83.66,11.35,6.5,0.0,6th and 7th grade,-0.3333333333333333,1.0,0,,1.0,,1.0,,1.0,,,,,,,,,,,,,
9962,9962,6,"Why?
",774637726,7,non-propaganda,2.6,-22.21,0.05,0,-3.5,121.22,0.4,-0.5,0.0,-1th and 0th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
9963,9963,7,"Because, when Trump’s Russia policies are measured against Obama’s… it becomes CLEAR that Trump has obviously been tougher against Russia than Obama ever was.
",774637726,8,propaganda,17.3,15.38,9.43,7,11.5,55.58,21.27,13.0,0.0,11th and 12th grade,0.05000000000000001,0.44166666666666665,0,,6.0,,1.0,,1.0,,,,,,,,,,,,,
9964,9964,8,"take our poll - story continues below
",774637726,9,non-propaganda,6.7,9.15,6.57,1,8.0,48.47,9.07,3.5,0.0,6th and 7th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
9965,9965,9,"Will Brett Kavanaugh be confirmed to the Supreme Court?
",774637726,10,non-propaganda,8.2,11.22,7.59,2,2.1,96.18,12.49,3.5,0.0,7th and 8th grade,0.4,1.0,0,,1.0,,1.0,,1.0,,,,,,,,,,,,,
9966,9966,10,"Will Brett Kavanaugh be confirmed to the Supreme Court?
",774637726,11,non-propaganda,8.2,11.22,7.59,2,2.1,96.18,12.49,3.5,0.0,7th and 8th grade,0.4,1.0,0,,1.0,,1.0,,1.0,,,,,,,,,,,,,
9967,9967,11,"Will Brett Kavanaugh be confirmed to the Supreme Court?
",774637726,12,non-propaganda,8.2,11.22,7.59,2,2.1,96.18,12.49,3.5,0.0,7th and 8th grade,0.4,1.0,0,,1.0,,1.0,,1.0,,,,,,,,,,,,,
9968,9968,12,"* Yes, he will be confirmed.
",774637726,13,non-propaganda,3.7,2.64,7.04,1,2.9,83.32,10.0,2.0,0.0,2nd and 3rd grade,0.4,1.0,0,,1.0,,,,,,,,,,,,,,,,,
9969,9969,13,"No, he will not be confirmed.
",774637726,14,non-propaganda,1.2,1.38,6.57,1,0.9,99.23,9.07,2.0,0.0,0th and 1st grade,0.4,1.0,0,,1.0,,,,,,,,,,,,,,,,,
9970,9970,14,"Email *
",774637726,15,non-propaganda,12.0,-10.61,0.05,0,8.4,36.62,0.4,0.0,0.0,-1th and 0th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
9971,9971,15,"Name This field is for validation purposes and should be left unchanged.
",774637726,16,non-propaganda,8.9,11.3,8.18,3,6.8,67.76,14.8,7.0,0.0,6th and 7th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
9972,9972,16,"Completing this poll grants you access to Freedom Outpost updates free of charge.
",774637726,17,non-propaganda,10.4,12.63,9.14,4,7.2,66.74,17.51,6.5,0.0,6th and 7th grade,0.4,0.8,0,,1.0,,1.0,,,,,,,,,,,,,,,
9973,9973,17,"You may opt out at anytime.
",774637726,18,non-propaganda,-0.5,0.45,6.57,1,0.9,99.23,9.07,2.0,0.0,-1th and 0th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
9974,9974,18,"You also agree to this site's Privacy Policy and Terms of Use.
",774637726,19,non-propaganda,5.0,6.02,6.86,2,5.6,76.22,11.47,7.0,0.0,6th and 7th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
9975,9975,19,"Here’s the crux of Greenwald’s argument:
",774637726,20,non-propaganda,9.8,12.98,9.2,2,6.8,56.93,15.73,3.0,0.0,9th and 10th grade,0.0,0.0,0,,1.0,,,,1.0,,,,,,,,,,,,,
9976,9976,20,"So let me just make two points.
",774637726,21,non-propaganda,-0.6,0.76,0.35,0,-1.2,115.13,2.8,2.5,0.0,-1th and 0th grade,0.0,0.0,0,,1.0,1.0,,,,,,,,,,,,,,,,
9977,9977,21,"Number one is, if you look at President Obama versus President Trump, there’s no question that President Obama was more cooperative with and collaborative with Russia and the Russian agenda than President Trump.
",774637726,22,non-propaganda,20.7,14.4,9.1,8,17.3,29.52,22.9,22.5,0.0,22nd and 23rd grade,0.25,0.25,0,,2.0,1.0,,1.0,4.0,,,,,,,,,,,,,
9978,9978,22,"President Trump has sent lethal arms to Ukraine—a crucial issue for Putin—which President Obama refused to do.
",774637726,23,propaganda,13.4,14.5,9.12,5,8.7,62.68,18.56,10.5,0.0,8th and 9th grade,0.0,1.0,0,,2.0,,,,3.0,,,,,,,,,,,,,
9979,9979,23,"President Trump has bombed the Assad forces in Syria, a client state of Putin, something that Obama refused to do because he didn’t want to provoke Putin.
",774637726,24,non-propaganda,14.6,10.1,9.07,7,11.5,60.99,21.17,14.5,0.0,14th and 15th grade,0.0,0.0,0,,2.0,,1.0,,4.0,,,,,,,,,,,,,
9980,9980,24,"Trump has expelled more Russian diplomats and sanctioned more Russian oligarchs than [Obama] has.
",774637726,25,propaganda,14.2,16.12,11.1,6,7.6,65.73,22.74,6.0,0.0,7th and 8th grade,0.25,0.25,0,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,
9981,9981,25,"Trump undid the Iran deal, which Russia favored, while Obama worked with Russia in order to do the Iran deal.
",774637726,26,non-propaganda,10.0,8.24,7.79,4,7.6,76.56,16.0,9.0,0.0,7th and 8th grade,0.8,0.9,0,,5.0,,1.0,,1.0,,,,,,,,,,,,,
9982,9982,26,"So this idea that Trump is some kind of a puppet of Putin, that he controls him with blackmail, is the kind of stuff that you believe if you read too many
",774637726,27,propaganda,12.8,5.41,6.7,3,9.9,81.3,16.55,16.0,0.0,9th and 10th grade,0.5666666666666667,0.7666666666666666,0,,1.0,,1.0,,1.0,,,,,,,,,,,,,
9983,9983,27,"Tom Clancy novels but isn’t borne out by the facts.
",774637726,28,non-propaganda,3.8,5.6,8.87,3,4.8,78.25,16.0,4.0,0.0,3rd and 4th grade,0.0,0.0,0,,1.0,,,,1.0,,,,,,,,,,,,,
9984,9984,28,"The other issue that I want to make is that, you know, again, this idea that somehow that you are endorsing the repression of other countries’ leaders if you meet with them—it is true that Trump has never criticized Putin, although he has taken all the steps I just outlined against Putin.
",774637726,29,non-propaganda,26.2,9.71,8.64,8,20.0,44.08,26.95,29.0,0.0,26th and 27th grade,0.033333333333333326,0.4666666666666666,0,,1.0,,1.0,,2.0,,,,,,,,,,,,,
9985,9985,29,"But he’s also never criticized Benjamin Netanyahu.
",774637726,30,propaganda,12.4,16.54,10.75,3,9.6,38.99,19.94,3.5,0.0,9th and 10th grade,0.0,0.0,0,,1.0,,,,1.0,,,,,,,,,,,,,
9986,9986,30,"He’s also never criticized the incredibly repressive leaders of Saudi Arabia.
",774637726,31,propaganda,13.2,16.86,12.79,6,14.7,9.55,26.22,7.5,0.0,12th and 13th grade,0.9,0.9,0,,2.0,,,,,,,,,,,,,,,,,
9987,9987,31,"He’s never criticized the fascist president of the Philippines.
",774637726,32,propaganda,12.4,16.38,11.1,4,9.2,45.42,21.38,5.5,0.0,10th and 11th grade,0.0,0.0,0,,2.0,,,,,,,,,,,,,,,,,
9988,9988,32,"It is true President Trump likes fascist and authoritarian leaders, and that is a problem, but it’s not like Putin is the only leader that he doesn’t criticize.
",774637726,33,non-propaganda,15.1,10.16,8.97,7,13.0,51.52,21.2,17.0,0.0,12th and 13th grade,0.175,0.825,0,,1.0,,,,2.0,,,,,,,,,,,,,
9989,9989,33,"The relevant portion of the debate begins about 21 minutes into the video:
",774637726,34,non-propaganda,7.9,9.5,10.35,5,7.2,66.74,20.58,6.5,0.0,7th and 8th grade,0.4,0.9,0,,1.0,,,,,,1.0,,,,,,,,,,,
9990,9990,34,"Article posted with permission from Constitution.com
",774637726,35,non-propaganda,19.3,24.58,14.46,4,16.3,-10.76,29.07,5.0,0.0,-1th and 0th grade,0.0,0.0,0,,,,1.0,,,,,,,,,,,,,,,
9991,9991,0,"Army Colonel: False Flag ‘Gulf of Tonkin Incident’ May Be Used to Get US Into War with Iran
",774904810,1,non-propaganda,7.2,6.26,5.41,1,5.6,87.05,9.42,9.0,0.0,5th and 6th grade,-0.4000000000000001,0.6,0,,,,2.0,,,,,,,2.0,,,,,,,,
9992,9992,2,"Often, the American mainstream media becomes a de facto government employee, taking the claims of U.S. officials and reporting them as proven fact — and nothing exemplifies this penchant better than reporting on the Gulf of Tonkin incident — perhaps one of most flagrant lies ever dreamed up as a justification for war.
",774904810,3,propaganda,28.9,12.38,9.84,12,24.0,17.68,30.26,35.5,0.0,23rd and 24th grade,0.3333333333333333,0.3333333333333333,0,,2.0,,,1.0,,,,1.0,,,,,,,,,,
9993,9993,3,"On August 5, 1964, the New York Times reported, “President Johnson has ordered retaliatory action against gunboats and ‘certain supporting facilities in North Vietnam’ after renewed attacks against American destroyers in the Gulf of Tonkin.” Additional outlets, such as the Washington Post, echoed this claim.
",774904810,4,non-propaganda,28.9,17.02,11.83,17,23.2,8.88,33.11,31.5,0.0,-1th and 0th grade,0.11677489177489175,0.31266233766233764,0,,2.0,,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,,
9994,9994,4,"But it wasn’t true.
",774904810,5,non-propaganda,0.6,0.0,7.78,1,1.3,92.8,11.6,1.0,0.0,0th and 1st grade,0.35,0.65,0,,1.0,,,,,,,,,,,,,,,,,
9995,9995,5,"At all.
",774904810,6,propaganda,-4.0,-13.21,0.1,0,2.9,77.91,0.8,0.0,0.0,-1th and 0th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
9996,9996,6,"In fact, the Gulf of Tonkin incident, as it became known, turned out to be a fictitious creation courtesy of the government to escalate war in Vietnam — leading to the deaths of tens of thousands of U.S. troops and millions of Vietnamese, fomenting the largest anti-war movement in American history, and tarnishing the reputation of a nation once considered at least somewhat noble in the eyes of the world.
",774904810,7,non-propaganda,36.4,11.22,11.39,19,29.4,8.89,38.86,46.0,0.0,-1th and 0th grade,0.1,0.43333333333333335,0,,3.0,2.0,,2.0,,,,1.0,,,,,,,,,,
9997,9997,7,"take our poll - story continues below
",774904810,8,non-propaganda,6.7,9.15,6.57,1,8.0,48.47,9.07,3.5,0.0,6th and 7th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
9998,9998,8,"Will Brett Kavanaugh be confirmed to the Supreme Court?
",774904810,9,non-propaganda,8.2,11.22,7.59,2,2.1,96.18,12.49,3.5,0.0,7th and 8th grade,0.4,1.0,0,,1.0,,1.0,,1.0,,,,,,,,,,,,,
9999,9999,9,"Will Brett Kavanaugh be confirmed to the Supreme Court?
",774904810,10,non-propaganda,8.2,11.22,7.59,2,2.1,96.18,12.49,3.5,0.0,7th and 8th grade,0.4,1.0,0,,1.0,,1.0,,1.0,,,,,,,,,,,,,
10000,10000,10,"Will Brett Kavanaugh be confirmed to the Supreme Court?
",774904810,11,non-propaganda,8.2,11.22,7.59,2,2.1,96.18,12.49,3.5,0.0,7th and 8th grade,0.4,1.0,0,,1.0,,1.0,,1.0,,,,,,,,,,,,,
10001,10001,11,"* Yes, he will be confirmed.
",774904810,12,non-propaganda,3.7,2.64,7.04,1,2.9,83.32,10.0,2.0,0.0,2nd and 3rd grade,0.4,1.0,0,,1.0,,,,,,,,,,,,,,,,,
10002,10002,12,"No, he will not be confirmed.
",774904810,13,non-propaganda,1.2,1.38,6.57,1,0.9,99.23,9.07,2.0,0.0,0th and 1st grade,0.4,1.0,0,,1.0,,,,,,,,,,,,,,,,,
10003,10003,13,"Email *
",774904810,14,non-propaganda,12.0,-10.61,0.05,0,8.4,36.62,0.4,0.0,0.0,-1th and 0th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
10004,10004,14,"Phone This field is for validation purposes and should be left unchanged.
",774904810,15,non-propaganda,9.3,11.82,8.18,3,6.8,67.76,14.8,7.0,0.0,6th and 7th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
10005,10005,15,"Completing this poll grants you access to Freedom Outpost updates free of charge.
",774904810,16,non-propaganda,10.4,12.63,9.14,4,7.2,66.74,17.51,6.5,0.0,6th and 7th grade,0.4,0.8,0,,1.0,,1.0,,,,,,,,,,,,,,,
10006,10006,16,"You may opt out at anytime.
",774904810,17,non-propaganda,-0.5,0.45,6.57,1,0.9,99.23,9.07,2.0,0.0,-1th and 0th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
10007,10007,17,"You also agree to this site's Privacy Policy and Terms of Use.
",774904810,18,non-propaganda,5.0,6.02,6.86,2,5.6,76.22,11.47,7.0,0.0,6th and 7th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
10008,10008,18,"In 2010, more than 1,100 transcripts from the Vietnam era were released, proving Congress and officials raised serious doubts about the information fed to them by the Pentagon and White House.
",774904810,19,non-propaganda,18.8,13.07,9.76,9,14.2,48.47,24.01,19.5,0.0,13th and 14th grade,0.05555555555555556,0.3888888888888888,0,,2.0,1.0,3.0,,,1.0,,,,,,,,,,,,
10009,10009,19,"But while this internal grumbling took place, mainstream media dutifully reported official statements as if the veracity of the information couldn’t be disputed.
",774904810,20,non-propaganda,18.8,17.82,13.02,12,17.0,14.29,30.07,18.5,0.0,18th and 19th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
10010,10010,20,"Tom Wells, author of the exhaustive exposé “The War Within: America’s Battle Over Vietnam,” explained the media egregiously erred in “almost exclusive reliance on U.S. government officials as sources of information” and “reluctance to question official pronouncements on ‘national security issues.’”
",774904810,21,non-propaganda,28.9,19.57,12.6,18,22.8,4.48,33.96,32.5,0.0,12th and 13th grade,0.0,0.0,0,,2.0,,,,1.0,,,,,,1.0,,,,,,,
10011,10011,21,"If due diligence had been performed, and reporters had raised appropriate doubts about the Gulf of Tonkin false flag, it’s arguable whether support for the contentious war would have lasted as long as it did.
",774904810,22,non-propaganda,19.6,11.79,8.98,8,13.4,61.33,23.14,18.5,0.0,8th and 9th grade,-0.01875000000000002,0.46875,0,,1.0,,,,,,,1.0,,,,,,,,,,
10012,10012,22,"Sadly, the United States has a tendency to repeat the same mistakes over and over again.
",774904810,23,non-propaganda,8.4,8.52,7.39,3,7.2,72.16,13.9,8.0,0.0,7th and 8th grade,-0.25,0.5625,0,,2.0,,,,,,,,,,,,,,,,,
10013,10013,23,"And now, a US Army Colonel is predicting that another Gulf of Tonkin incident could bring us into war with Iran.
",774904810,24,non-propaganda,9.9,7.83,6.18,2,7.9,75.54,12.21,13.5,0.0,7th and 8th grade,0.0,0.0,0,,2.0,,2.0,,,,,,,,,,,,,,,
10014,10014,24,"As President Donald Trump continues to surround himself with neocon warhawks, the drums are beating for war with Iran.
",774904810,25,propaganda,13.1,12.94,8.73,5,9.5,60.65,18.13,11.5,0.0,8th and 9th grade,0.0,0.0,0,,2.0,,,,1.0,,,,,,,,,,,,,
10015,10015,25,"The rhetoric is becoming so strong, that Trump himself — without provocation — began tweeting threats to the sovereign nation.
",774904810,26,non-propaganda,14.0,13.46,7.79,4,11.1,51.18,16.0,13.0,0.0,12th and 13th grade,0.44166666666666665,0.7916666666666667,0,,1.0,,1.0,,,,,,,,,,,,,,,
10016,10016,26,"On Tuesday, Fox News host Tucker Carlson and Colonel Douglas Macgregor addressed the growing prospect of US war with Iran and warned that a new “Gulf of Tonkin incident” could be used to drag us into it.
",774904810,27,non-propaganda,18.5,9.35,8.46,7,14.2,59.3,22.37,20.5,0.0,9th and 10th grade,0.01818181818181817,0.26268939393939394,0,,3.0,,1.0,,2.0,1.0,,,,,1.0,,,,,,,
10017,10017,27,"Carlson mocked the neocons’ claims that Iran is the “greatest threat” to America, explicitly noting that “virtually every attack in America has been inspired not by Iran, but by Iran’s Sunni enemies.”
",774904810,28,propaganda,19.6,13.59,9.66,9,17.0,30.54,24.05,22.0,0.0,16th and 17th grade,1.0,1.0,0,,6.0,,,1.0,,,,,,,,,,,,,,
10018,10018,28,"Carlson pointed out how the neocons are hellbent on pushing the Trump administration into a new war.
",774904810,29,propaganda,10.6,11.08,10.05,6,9.9,54.22,20.92,8.5,0.0,9th and 10th grade,0.13636363636363635,0.4545454545454545,0,,1.0,,1.0,,,,,,,,,,,,,,,
10019,10019,29,"“If there was ever a swamp in Washington you are looking at it — the foreign policy establishment — they are working overtime to ensnare the president in a mess in Iran,” Carlson said.
",774904810,30,propaganda,16.6,8.89,9.97,10,15.4,45.43,25.36,21.0,0.0,-1th and 0th grade,-0.15,0.15,0,,3.0,,,,1.0,,,,,,,,,,,,,
10020,10020,30,"“Let’s hope that he understands exactly what’s going on.”
",774904810,31,non-propaganda,9.3,12.5,7.59,2,6.8,62.34,12.49,5.5,0.0,7th and 8th grade,0.25,0.25,0,,1.0,,,,,,,,,,,,,,,,,
10021,10021,31,"Pointing out Trump’s recent attempts at diplomacy with North Korea and Russia, Col. Macgregor weighed in, noting that he thinks Trump will attempt to avoid war with Iran.
",774904810,32,non-propaganda,9.8,11.13,9.41,9,6.4,74.19,18.46,7.0,0.0,6th and 7th grade,0.0,0.25,0,,4.0,,1.0,,1.0,,,,,,,,,,,,,
10022,10022,32,"However, he noted that a false flag could be used to drag us into it.
",774904810,33,non-propaganda,3.6,3.01,5.43,1,5.6,81.63,8.67,7.5,0.0,5th and 6th grade,-0.2500000000000001,0.33541666666666664,0,,1.0,,,,,,,,,,,,,,,,,
10023,10023,33,"“I think the president needs to watch carefully for the potential for something like the Gulf of Tonkin incident,” Col. Macgregor said.
",774904810,34,non-propaganda,14.2,12.24,8.32,5,10.7,57.61,17.89,16.0,0.0,10th and 11th grade,-0.05,1.0,0,,1.0,,,,,,,1.0,,,,,,,,,,
10024,10024,34,"“Many of your viewers may not remember that it never happened and we could very well be treated to something like that in the Gulf.
",774904810,35,non-propaganda,11.4,7.84,6.77,3,9.5,71.48,14.8,13.5,0.0,6th and 7th grade,0.35,0.4,0,,1.0,,,,,,,1.0,,,,,,,,,,
10025,10025,35,"We should watch for that, and this is an example of President Trump’s comments on fake news, he should not be sabotage by fake news.”
",774904810,36,non-propaganda,11.8,7.84,7.4,4,9.5,71.48,16.4,15.5,0.0,7th and 8th grade,-0.5,1.0,0,,1.0,,,,1.0,,,,,,,,,,,,,
10026,10026,36,"Carlson then pointed out how the Trump admin has reacted to fake news by attacking Syria—twice.
",774904810,37,non-propaganda,10.4,11.42,10.35,6,9.5,55.24,21.4,11.0,0.0,9th and 10th grade,-0.5,1.0,0,,2.0,,,,,,,,,,,,,,,,,
10027,10027,37,"For those who may be unaware, the plan to overthrow Iran has long been in the works.
",774904810,38,non-propaganda,6.2,5.28,6.34,2,5.2,88.06,11.51,7.5,0.0,5th and 6th grade,-0.025,0.45,0,,2.0,,,,,,,,,,,,,,,,,
10028,10028,38,"In fact, in April 2012, Pulitzer Prize-winning journalist, Seymour Hersh reported that the U.S. Joint Special Operations Command had trained (Mojahedin-e Khalq) MEK operatives at a secret site in Nevada from 2005 to 2009.
",774904810,39,non-propaganda,13.3,12.93,9.12,10,9.9,54.22,18.56,11.0,0.0,9th and 10th grade,-0.02142857142857144,0.6357142857142857,0,,2.0,,2.0,,1.0,3.0,,,,,1.0,,,,,,,
10029,10029,39,"MEK is the Iranian political-militant organization that advocates for the violent overthrow of the current Iranian regime.
",774904810,40,non-propaganda,16.7,18.27,11.91,8,15.8,11.92,25.62,14.5,0.0,15th and 16th grade,-0.4,0.7,0,,1.0,,,2.0,,,,,,,,,,,,,,
10030,10030,40,"They are hardly quiet about it.
",774904810,41,non-propaganda,2.8,4.28,0.3,0,2.1,90.77,2.4,2.0,0.0,1st and 2nd grade,0.0,0.3333333333333333,0,,1.0,,,,,,,,,,,,,,,,,
10031,10031,41,"According to Hersh, MEK members were trained in intercepting communications, cryptography, weaponry and small unit tactics at the Nevada site until President Barack Obama took office in 2009.
",774904810,42,non-propaganda,20.3,16.37,10.66,10,16.6,26.14,25.49,19.0,0.0,16th and 17th grade,-0.25,0.4,0,,2.0,,,,2.0,1.0,,,,,,,,,,,,
10032,10032,42,"Hersh also reported additional names of former U.S. officials paid to speak in support of MEK, including former CIA directors James Woolsey and Porter Goss; New York City Mayor Rudolph Giuliani; former Vermont Governor Howard Dean; former Director of the Federal Bureau of Investigation Louis Freeh and former U.N.
",774904810,43,non-propaganda,28.7,14.29,10.58,14,23.6,13.28,31.03,33.5,0.0,23rd and 24th grade,0.022727272727272724,0.07575757575757576,0,,4.0,,3.0,,5.0,,,,,,,,,,,,,
10033,10033,43,"Ambassador John Bolton.
",774904810,44,non-propaganda,14.6,15.03,9.05,1,5.6,59.97,14.53,1.5,0.0,14th and 15th grade,0.0,0.0,0,,1.0,,,,1.0,,,,,,,,,,,,,
10034,10034,44,"Coincidentally, MEK was classified as a terrorist organization by the United States and its allies—during this training period—until they suddenly removed them from the list in 2012.
",774904810,45,non-propaganda,19.4,16.31,10.24,9,17.4,18.69,24.13,20.5,0.0,16th and 17th grade,0.0,0.5,0,,2.0,,,,,1.0,,,,,,,,,,,,
10035,10035,45,"While the current Iranian regime is certainly no bastion of freedom, the idea that US intervention or a violent revolution would be beneficial for the people of Iran is outright insane.
",774904810,46,propaganda,17.8,12.14,9.76,9,16.6,31.55,24.01,21.5,0.0,16th and 17th grade,-0.4767857142857143,0.7428571428571429,0,,3.0,,,1.0,,,,,,,,,,,,,,
10036,10036,46,"To see what US intervention—through military support and the support of ‘protesters’—does to countries, one need only look at Syria, Iraq, Afghanistan, and Libya to see the horrific death tolls and war-ravaged dystopias left in America’s wake.
",774904810,47,propaganda,23.5,14.98,9.31,9,16.5,42.38,24.53,24.5,0.0,24th and 25th grade,-0.275,0.525,0,,7.0,,,,,,,,,,,,,,,,,
10037,10037,47,"To those paying attention over the years, Trump’s desire to intervene in Iran, and his subsequent support in the media should come as no surprise as it has been the plan since Bill Clinton was in office and was documented in the neoconservative PNAC report.
",774904810,48,non-propaganda,23.5,10.81,8.68,8,19.7,34.26,25.11,27.5,0.0,19th and 20th grade,0.0,0.05,0,,2.0,,2.0,,1.0,1.0,,,,,,,,,,,,
10038,10038,48,"This was even admitted by General Wesley Clark, former Supreme Allied Commander of NATO, that the U.S. planned on going to war with Iran, according to a 2001 memo from the U.S. Secretary of Defense.
",774904810,49,non-propaganda,9.5,8.47,8.11,8,8.9,62.17,16.14,11.25,0.0,8th and 9th grade,0.02500000000000001,0.25,0,,4.0,,3.0,,1.0,1.0,,,,,,,,,,,,
10039,10039,49,"“This is a memo that describes how we’re going to take out seven countries in five years,” Clark said.
",774904810,50,non-propaganda,9.1,8.07,6.24,2,6.0,86.03,11.81,8.5,0.0,5th and 6th grade,0.0,0.0,0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,
10040,10040,50,"“Starting with Iraq, and then Syria, Lebanon, Libya, Somalia, Sudan, and finishing off with Iran.”
",774904810,51,non-propaganda,12.8,12.29,9.64,5,8.0,64.71,19.33,10.5,0.0,7th and 8th grade,0.0,0.1,0,,8.0,,,,,,,,,,,,,,,,,
10041,10041,51,"All presidents since Clinton have crossed countries off this list.
",774904810,52,non-propaganda,10.9,14.3,8.87,3,4.8,78.25,16.0,5.0,0.0,4th and 5th grade,0.0,0.0,0,,1.0,,,,1.0,,,,,,,,,,,,,
10042,10042,52,"Now it’s Trump’s turn.
",774904810,53,non-propaganda,4.1,4.35,0.2,0,-2.3,118.18,1.6,1.0,0.0,-1th and 0th grade,0.0,0.0,0,,1.0,,1.0,,,,,,,,,,,,,,,
10043,10043,53,"Article posted with permission from The Free Thought Project
",774904810,54,non-propaganda,10.8,15.11,9.35,3,9.2,45.42,16.93,5.5,0.0,10th and 11th grade,0.4,0.8,0,,,,1.0,,,,,,,,,,,,,,,
10044,10044,0,"3-D-printed guns put carnage a click away
",775448623,1,propaganda,6.3,8.24,8.5,2,3.7,81.29,14.23,3.5,0.0,3rd and 4th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
10045,10045,2,"PEOPLE WHO are barred from purchasing firearms or want to own a gun that is illegal in the jurisdiction where they live may soon have an easy way to get around the law.
",775448623,3,non-propaganda,14.6,7.21,6.71,3,11.4,71.82,16.84,19.5,0.0,6th and 7th grade,0.16742424242424242,0.7083333333333334,0,,1.0,,,,,,,,,,,,,,,,,
10046,10046,3,"All they would need to do is download a computer file and use a 3-D printer to stamp out a gun.
",775448623,4,non-propaganda,6.1,3.14,6.93,3,6.8,84.0,14.11,11.5,0.0,6th and 7th grade,0.0,0.0,0,,1.0,,1.0,,,,,,,,,,,,,,,
10047,10047,4,"No background check would weed out felons, those with mental illness, domestic abusers or possible terrorists.
",775448623,5,propaganda,14.8,16.12,8.38,4,9.5,55.24,16.4,11.0,0.0,9th and 10th grade,-0.03333333333333333,0.43333333333333335,0,,1.0,,,,,,,,,,,,,,,,,
